year,id,Age,G,FG%,3P%,FT%,PS/G,TRB/G,AST/G,STL/G,BLK/G,TOV/G
2018,ntilila01,19,121,0.354,0.305,0.735,5.9,2.2,3.1,0.7851239669421488,0.2644628099173554,1.5454545454545454
2018,onealro01,24,151,0.451,0.374,0.7879999999999999,5.1,3.5,1.5,0.5960264900662252,0.26490066225165565,0.8278145695364238
2018,ojelese01,23,129,0.382,0.318,0.613,3.0,1.9,0.3,0.24031007751937986,0.06201550387596899,0.34108527131782945
2018,osmande01,22,137,0.43700000000000006,0.35100000000000003,0.736,9.0,3.5,1.7,0.5985401459854015,0.10218978102189781,1.0656934306569343
2018,paigema01,24,5,0.28600000000000003,0.25,1.0,2.4,0.8,0.6,0.0,0.0,0.0
2018,pattoju01,20,4,0.33299999999999996,0.0,0.5,1.8,1.5,0.8,0.75,0.0,0.0
2018,paulbr01,26,64,0.433,0.278,0.512,2.3,1.1,0.6,0.390625,0.109375,0.453125
2018,perralo01,23,14,0.154,0.0,0.6,0.5,0.3,0.4,0.14285714285714285,0.07142857142857142,0.07142857142857142
2018,peteral01,22,20,0.37799999999999995,0.31,0.8,4.1,1.9,0.6,0.1,0.1,0.2
2018,pulleja01,28,3,0.5,0.0,0.4242836158192093,0.7,0.0,0.0,0.0,0.0,0.3333333333333333
2018,purviro01,23,16,0.327,0.25,0.867,6.0,1.7,1.1,0.1875,0.1875,0.625
2018,qizh01,22,19,0.212,0.105,0.667,1.3,1.2,0.1,0.10526315789473684,0.7368421052631579,0.5263157894736842
2018,rabbiv01,20,85,0.555,0.2,0.743,5.7,4.3,1.0,0.3411764705882353,0.3176470588235294,0.8235294117647058
2018,rathaxa01,23,5,0.28600000000000003,0.071,0.444,5.8,1.0,3.6,1.2,0.6,2.2
2018,reedda01,22,31,0.307,0.31,0.667,2.4,1.5,0.5,0.3548387096774194,0.06451612903225806,0.3548387096774194
2018,robinde01,22,8,0.5710000000000001,0.0,0.643,6.1,3.1,0.8,0.625,0.75,0.25
2018,simmobe01,21,160,0.5539999999999999,0.0,0.583,16.4,8.5,7.9,1.575,0.81875,3.45
2018,simmoko01,20,33,0.423,0.282,1.0,5.9,1.5,2.1,0.5454545454545454,0.15151515151515152,1.3333333333333333
2018,smithde03,20,122,0.40700000000000003,0.316,0.6679999999999999,14.5,3.4,5.0,1.1311475409836065,0.3114754098360656,2.8524590163934427
2018,sumneed01,22,24,0.354,0.259,0.625,2.8,1.0,0.4,0.5,0.20833333333333334,0.4166666666666667
2018,swanica01,20,48,0.37200000000000005,0.133,0.667,2.2,2.5,0.5,0.22916666666666666,0.08333333333333333,0.75
2018,tatumja01,19,159,0.461,0.4,0.84,14.8,5.5,1.9,1.050314465408805,0.7232704402515723,1.4842767295597483
2018,teodomi01,30,60,0.42,0.37799999999999995,0.8109999999999999,8.0,2.4,4.0,0.43333333333333335,0.1,1.9666666666666666
2018,theisda01,25,129,0.545,0.35200000000000004,0.745,5.5,3.9,1.0,0.3953488372093023,0.6976744186046512,0.689922480620155
2018,thornsi01,23,137,0.415,0.342,0.6890000000000001,2.5,1.3,0.6,0.45255474452554745,0.23357664233576642,0.5328467153284672
2018,wallaty01,23,92,0.435,0.237,0.674,5.5,2.2,1.2,0.5217391304347826,0.21739130434782608,0.8913043478260869
2018,waltode01,22,16,0.32,0.41200000000000003,1.0,1.8,1.0,1.0,0.4375,0.1875,0.125
2018,warneja01,24,3,0.583,0.4242836158192093,0.6,5.7,3.0,0.0,0.0,0.0,0.3333333333333333
2018,webbja01,24,10,0.25,0.21100000000000002,0.4242836158192093,1.6,2.4,0.4,0.1,0.0,0.4
2018,whitean01,24,15,0.342,0.36700000000000005,0.25,4.6,2.3,0.4,0.2,0.06666666666666667,0.5333333333333333
2018,whitede01,23,84,0.479,0.361,0.762,8.5,3.3,3.2,0.8452380952380952,0.5952380952380952,1.2261904761904763
2018,wileyja01,23,5,0.25,0.5,0.5,0.8,2.2,0.4,0.2,0.0,0.0
2018,willicj01,27,53,0.44799999999999995,0.287,0.765,4.7,1.2,1.0,0.6981132075471698,0.24528301886792453,0.4716981132075472
2018,willima05,24,3,0.33299999999999996,0.2,0.4242836158192093,1.7,0.3,0.0,0.0,0.0,0.3333333333333333
2018,wilsodj01,21,70,0.423,0.364,0.551,4.3,3.3,0.8,0.3,0.3,0.5142857142857142
2018,wilsoja02,27,15,0.469,0.429,0.5,7.0,2.1,0.7,0.3333333333333333,0.5333333333333333,0.5333333333333333
2018,yabusgu01,22,74,0.442,0.32299999999999995,0.682,2.3,1.4,0.4,0.16216216216216217,0.16216216216216217,0.36486486486486486
2018,zizican01,21,91,0.583,0.4242836158192093,0.708,6.4,4.2,0.6,0.16483516483516483,0.38461538461538464,0.7912087912087912
2017,abrinal01,23,174,0.387,0.368,0.88,5.3,1.4,0.5,0.5287356321839081,0.12643678160919541,0.41379310344827586
2017,bakerro01,23,96,0.358,0.265,0.7070000000000001,3.1,1.4,1.8,0.6875,0.15625,0.8229166666666666
2017,baldwwa01,20,56,0.355,0.25,0.7759999999999999,3.1,1.2,1.4,0.375,0.17857142857142858,1.0178571428571428
2017,beaslma01,20,165,0.461,0.38799999999999996,0.789,7.2,1.7,0.8,0.4666666666666667,0.10303030303030303,0.5272727272727272
2017,bembrde01,22,146,0.445,0.281,0.605,6.3,3.3,1.9,0.9178082191780822,0.3972602739726027,1.404109589041096
2017,bendedr01,19,171,0.39399999999999996,0.321,0.647,5.3,3.8,1.2,0.29239766081871343,0.5672514619883041,1.0584795321637428
2017,bentibe01,21,3,0.0,0.0,0.4242836158192093,0.0,0.7,0.0,0.0,0.0,0.3333333333333333
2017,bertada01,24,220,0.444,0.40399999999999997,0.846,6.2,2.3,1.0,0.36818181818181817,0.40454545454545454,0.5045454545454545
2017,bolomjo01,23,18,0.545,0.2,0.5,1.7,1.5,0.1,0.16666666666666666,0.1111111111111111,0.2222222222222222
2017,brogdma01,24,187,0.484,0.408,0.895,12.8,3.5,3.6,0.9144385026737968,0.20320855614973263,1.4438502673796791
2017,brownja02,20,222,0.462,0.365,0.6579999999999999,11.2,4.0,1.3,0.7837837837837838,0.34234234234234234,1.3108108108108107
2017,brussni01,23,58,0.364,0.299,0.773,2.6,1.7,0.8,0.29310344827586204,0.13793103448275862,0.4482758620689655
2017,chrisma01,19,197,0.429,0.29600000000000004,0.628,7.6,4.5,0.8,0.6852791878172588,0.766497461928934,1.2741116751269035
2017,chrisse01,24,64,0.345,0.19,0.5479999999999999,2.9,1.4,2.0,0.4375,0.109375,0.671875
2017,cookqu01,23,121,0.474,0.418,0.7859999999999999,7.4,2.0,1.9,0.2975206611570248,0.03305785123966942,0.7851239669421488
2017,davisde01,20,107,0.599,0.0,0.635,4.2,3.2,0.4,0.19626168224299065,0.5700934579439252,0.40186915887850466
2017,delanma01,27,127,0.377,0.308,0.805,5.7,1.8,2.8,0.5826771653543307,0.05511811023622047,1.2677165354330708
2017,diallch01,20,133,0.585,0.25,0.747,5.5,4.6,0.4,0.3308270676691729,0.45864661654135336,0.631578947368421
2017,dunnkr01,22,176,0.41700000000000004,0.32299999999999995,0.723,8.6,3.3,4.4,1.4204545454545454,0.4772727272727273,1.9488636363636365
2017,ellenhe01,20,76,0.377,0.353,0.774,4.3,2.5,0.6,0.17105263157894737,0.039473684210526314,0.5394736842105263
2017,embiijo01,22,158,0.48100000000000004,0.315,0.7879999999999999,24.3,11.4,3.2,0.7151898734177216,1.9556962025316456,3.651898734177215
2017,feldeka01,21,58,0.364,0.268,0.754,3.8,1.0,1.3,0.3620689655172414,0.13793103448275862,0.7931034482758621
2017,ferreyo01,23,199,0.423,0.374,0.8340000000000001,8.6,2.4,2.6,0.7135678391959799,0.11055276381909548,0.9447236180904522
2017,finnedo01,23,183,0.405,0.303,0.726,5.9,3.7,1.0,0.7158469945355191,0.3551912568306011,0.7650273224043715
2017,forbebr01,23,198,0.43700000000000006,0.406,0.782,8.2,1.9,1.4,0.37373737373737376,0.030303030303030304,0.6464646464646465
2017,garinpa01,23,5,0.0,0.0,0.4242836158192093,0.0,1.4,0.0,0.0,0.0,0.6
2017,gbinimi01,24,9,0.1,0.0,1.0,0.4,0.3,0.2,0.0,0.0,0.0
2017,georgma01,22,47,0.418,0.294,0.71,1.6,0.5,0.2,0.14893617021276595,0.0,0.10638297872340426
2017,gibsojo01,29,21,0.415,0.368,0.7240000000000001,6.7,1.2,1.4,0.38095238095238093,0.0,1.1428571428571428
2017,grahatr01,23,125,0.396,0.363,0.7190000000000001,4.1,2.0,0.8,0.416,0.08,0.376
2017,hammoaj01,24,22,0.405,0.5,0.45,2.2,1.6,0.2,0.045454545454545456,0.5909090909090909,0.45454545454545453
2017,harrian01,22,145,0.373,0.294,0.779,7.0,2.0,2.8,0.6551724137931034,0.33793103448275863,1.2275862068965517
2017,hernaju01,21,157,0.43700000000000006,0.366,0.764,5.1,3.2,0.6,0.4012738853503185,0.2484076433121019,0.49044585987261147
2017,hernawi01,22,178,0.53,0.364,0.696,7.0,5.6,1.1,0.42134831460674155,0.4044943820224719,1.0842696629213484
2017,hieldbu01,24,244,0.446,0.419,0.8740000000000001,14.9,4.0,2.0,0.7418032786885246,0.26229508196721313,1.5204918032786885
2017,houseda01,23,63,0.457,0.377,0.794,8.2,3.4,1.0,0.4444444444444444,0.2698412698412698,0.7301587301587301
2017,ingrabr01,19,190,0.45799999999999996,0.32899999999999996,0.662,13.9,4.7,2.9,0.6473684210526316,0.5789473684210527,2.0736842105263156
2017,jacksde01,22,26,0.486,0.28600000000000003,0.667,1.8,0.7,0.7,0.2692307692307692,0.038461538461538464,0.4230769230769231
2017,jackspi01,25,8,0.33299999999999996,0.273,0.857,4.4,1.1,2.4,0.25,0.0,0.375
2017,johnsbr02,22,21,0.449,0.0,0.6,2.2,1.6,0.1,0.5238095238095238,0.3333333333333333,0.2857142857142857
2017,jonesda03,21,49,0.643,0.4242836158192093,0.5770000000000001,3.6,2.3,0.6,0.2857142857142857,0.6530612244897959,0.5306122448979592
2017,jonesde02,19,112,0.5,0.28300000000000003,0.636,5.8,3.2,0.5,0.5714285714285714,0.6071428571428571,0.5625
2017,kuzmimi01,27,69,0.426,0.321,0.809,6.2,1.8,1.0,0.42028985507246375,0.15942028985507245,0.7391304347826086
2017,labissk01,20,115,0.48,0.375,0.746,7.6,4.3,1.0,0.4,0.591304347826087,1.0521739130434782
2017,laproni01,27,18,0.426,0.37,1.0,3.3,0.6,1.6,0.2222222222222222,0.05555555555555555,1.0555555555555556
2017,laymaja01,22,141,0.457,0.302,0.7140000000000001,4.6,1.8,0.5,0.3262411347517731,0.2624113475177305,0.4397163120567376
2017,leverca01,22,168,0.43700000000000006,0.32899999999999996,0.7070000000000001,11.1,3.6,3.4,1.0297619047619047,0.2619047619047619,1.6726190476190477
2017,longsh01,24,18,0.56,0.368,0.5429999999999999,8.2,4.7,0.7,0.5,0.5,0.7222222222222222
2017,luwawti01,21,171,0.387,0.32,0.82,5.7,1.9,0.9,0.3684210526315789,0.13450292397660818,0.7719298245614035
2017,mcclesh01,24,30,0.4,0.233,0.852,3.0,1.1,0.5,0.26666666666666666,0.06666666666666667,0.16666666666666666
2017,makerth01,19,195,0.42100000000000004,0.326,0.677,4.6,2.8,0.6,0.35384615384615387,0.6666666666666666,0.48205128205128206
2017,mccawpa01,21,157,0.42,0.299,0.7909999999999999,3.7,1.5,1.2,0.6242038216560509,0.17197452229299362,0.5987261146496815
2017,mcgruro01,25,162,0.414,0.348,0.662,6.7,3.2,1.6,0.5555555555555556,0.2037037037037037,0.7654320987654321
2017,murrade01,20,119,0.441,0.316,0.708,6.6,4.2,2.3,0.8823529411764706,0.31092436974789917,1.4453781512605042
2017,murraja01,19,238,0.434,0.36200000000000004,0.879,14.8,3.5,3.4,0.8277310924369747,0.3319327731092437,1.861344537815126
2017,ndourma01,24,32,0.45299999999999996,0.14300000000000002,0.731,3.1,2.0,0.3,0.46875,0.25,0.375
2017,niangge01,23,91,0.434,0.364,0.821,2.9,1.2,0.5,0.16483516483516483,0.06593406593406594,0.34065934065934067
2017,nwabada01,24,141,0.49,0.326,0.6609999999999999,7.2,3.9,1.2,0.7659574468085106,0.375886524822695,0.8297872340425532
2017,ochefda01,23,19,0.444,0.4242836158192093,0.0,1.3,1.2,0.2,0.10526315789473684,0.0,0.15789473684210525
2017,onuakch01,20,6,0.583,0.4242836158192093,1.0,3.0,2.3,0.7,0.5,0.16666666666666666,1.1666666666666667
2017,papagge01,19,39,0.514,0.0,0.857,4.1,3.2,0.7,0.1794871794871795,0.5897435897435898,0.8205128205128205
2017,paytoga02,24,32,0.413,0.222,0.429,3.1,1.8,1.2,0.40625,0.25,0.5625
2017,plumlma02,24,29,0.515,0.4242836158192093,0.5710000000000001,1.9,2.3,0.4,0.13793103448275862,0.1724137931034483,0.5172413793103449
2017,poeltja01,21,213,0.643,0.5,0.56,5.4,4.5,0.8,0.39906103286384975,0.8826291079812206,0.7605633802816901
2017,poythal01,23,52,0.47200000000000003,0.358,0.667,3.8,2.3,0.5,0.19230769230769232,0.25,0.34615384615384615
2017,quartti01,22,19,0.43799999999999994,0.33299999999999996,0.4,1.8,0.9,0.6,0.10526315789473684,0.15789473684210525,0.6842105263157895
2017,randlch01,23,75,0.41600000000000004,0.38299999999999995,0.8,5.4,1.2,1.7,0.4533333333333333,0.06666666666666667,0.8266666666666667
2017,richama01,21,70,0.358,0.301,0.7829999999999999,2.8,1.0,0.3,0.22857142857142856,0.02857142857142857,0.37142857142857144
2017,sabondo01,20,229,0.513,0.34299999999999997,0.722,10.4,6.8,1.9,0.5545851528384279,0.4104803493449782,1.6593886462882097
2017,saricda01,22,240,0.433,0.358,0.835,12.7,6.2,2.1,0.6375,0.24583333333333332,1.7833333333333334
2017,satorto01,25,210,0.489,0.4,0.792,6.6,2.8,3.7,0.7619047619047619,0.1619047619047619,1.1476190476190475
2017,seldewa01,22,124,0.41600000000000004,0.34299999999999997,0.723,7.3,2.0,1.5,0.4596774193548387,0.1532258064516129,1.1693548387096775
2017,siakapa01,22,216,0.531,0.309,0.743,10.1,5.1,2.0,0.7453703703703703,0.6435185185185185,1.1759259259259258
2017,stonedi01,19,7,0.231,0.4242836158192093,1.0,1.4,0.9,0.0,0.0,0.14285714285714285,0.2857142857142857
2017,taylois01,22,71,0.413,0.244,0.6990000000000001,6.3,1.4,2.9,0.49295774647887325,0.15492957746478872,1.1830985915492958
2017,tobeymi01,22,2,0.25,0.4242836158192093,0.4242836158192093,1.0,1.5,0.5,0.0,0.0,0.5
2017,ulisty01,21,133,0.40299999999999997,0.28,0.8079999999999999,7.5,1.7,4.0,0.8872180451127819,0.09022556390977443,1.5338345864661653
2017,uthofja01,23,9,0.42100000000000004,0.33299999999999996,0.7140000000000001,4.4,2.4,1.0,0.2222222222222222,0.4444444444444444,0.3333333333333333
2017,valende01,23,134,0.39899999999999997,0.374,0.754,8.0,4.1,2.3,0.7089552238805971,0.13432835820895522,1.1044776119402986
2017,vanvlfr01,22,177,0.41200000000000003,0.39399999999999996,0.836,8.3,2.2,3.3,0.7966101694915254,0.23728813559322035,0.9661016949152542
2017,princta02,22,196,0.42700000000000005,0.38,0.823,11.4,3.8,2.0,0.923469387755102,0.4489795918367347,1.7959183673469388
2017,whiteok01,24,44,0.381,0.34,0.88,2.7,2.2,0.5,0.25,0.25,0.4318181818181818
2017,whiteis01,21,89,0.41100000000000003,0.305,0.7879999999999999,7.2,2.4,2.4,0.5617977528089888,0.42696629213483145,1.8651685393258426
2017,willitr02,22,72,0.449,0.299,0.649,6.0,2.7,0.7,0.7916666666666666,0.3055555555555556,0.8333333333333334
2017,wiltjky01,24,14,0.28600000000000003,0.308,0.5,0.9,0.7,0.1,0.21428571428571427,0.07142857142857142,0.35714285714285715
2017,zimmest01,20,19,0.32299999999999995,0.4242836158192093,0.6,1.2,1.8,0.2,0.10526315789473684,0.2631578947368421,0.15789473684210525
2017,zipsepa01,22,98,0.371,0.335,0.769,4.7,2.6,0.8,0.35714285714285715,0.3163265306122449,0.8469387755102041
2017,zubaciv01,19,140,0.54,0.0,0.7609999999999999,6.9,4.6,0.8,0.2571428571428571,0.7071428571428572,0.9
2016,alexacl01,20,8,0.5,0.4242836158192093,0.4242836158192093,1.3,0.8,0.0,0.125,0.25,0.125
2016,anderju01,22,216,0.419,0.302,0.778,5.3,2.6,0.7,0.44907407407407407,0.3148148148148148,0.5972222222222222
2016,antetth01,23,2,0.75,0.0,0.4242836158192093,3.0,0.5,0.0,0.0,0.0,0.0
2016,applike01,23,5,0.25,0.0,1.0,1.2,0.2,0.2,0.2,0.0,0.6
2016,bjeline01,27,269,0.46,0.381,0.755,7.1,4.4,1.5,0.6319702602230484,0.4200743494423792,0.8921933085501859
2016,bookede01,19,272,0.43700000000000006,0.354,0.8540000000000001,21.4,3.5,4.2,0.8051470588235294,0.25,3.1580882352941178
2016,brownan02,23,41,0.32799999999999996,0.28600000000000003,0.85,3.9,2.5,0.7,0.4634146341463415,0.14634146341463414,0.5121951219512195
2016,caulewi01,22,295,0.534,0.222,0.611,10.1,6.4,1.6,0.9288135593220339,0.7728813559322034,1.0440677966101695
2016,chrisra01,24,30,0.467,0.4242836158192093,0.7240000000000001,2.1,1.9,0.1,0.1,0.2,0.26666666666666666
2016,clarkco01,23,3,0.5,1.0,0.4242836158192093,2.0,0.3,0.0,0.0,0.0,0.3333333333333333
2016,connapa01,23,216,0.439,0.349,0.7959999999999999,4.6,2.3,1.2,0.2962962962962963,0.22685185185185186,0.47685185185185186
2016,dawsobr01,22,6,0.4,0.4242836158192093,1.0,0.8,0.7,0.0,0.0,0.16666666666666666,0.0
2016,dejeabr01,23,14,0.406,0.375,0.524,5.6,3.4,1.1,0.7142857142857143,0.14285714285714285,0.7857142857142857
2016,dekkesa01,21,200,0.478,0.28800000000000003,0.606,5.5,3.0,0.8,0.505,0.185,0.49
2016,dukandu01,24,1,0.2,0.4,0.4242836158192093,6.0,4.0,1.0,1.0,0.0,0.0
2016,eddieja01,24,34,0.302,0.292,0.941,2.6,0.9,0.1,0.20588235294117646,0.029411764705882353,0.058823529411764705
2016,feliccr01,23,212,0.568,0.0,0.67,4.6,4.1,0.7,0.27358490566037735,0.22641509433962265,0.6273584905660378
2016,grantje02,23,273,0.41200000000000003,0.324,0.7709999999999999,6.1,1.9,2.9,0.7472527472527473,0.11721611721611722,0.9926739926739927
2016,harremo01,22,255,0.629,0.156,0.629,11.2,4.4,1.2,0.5411764705882353,0.8431372549019608,1.0235294117647058
2016,harriaa01,21,35,0.261,0.218,0.613,2.3,1.2,0.5,0.42857142857142855,0.05714285714285714,0.2
2016,hezonma01,20,277,0.41700000000000004,0.321,0.8109999999999999,7.3,3.0,1.3,0.7472924187725631,0.2563176895306859,1.187725631768953
2016,hillida01,22,91,0.377,0.304,0.747,3.2,0.9,0.8,0.24175824175824176,0.03296703296703297,0.5604395604395604
2016,holliro01,21,234,0.444,0.223,0.7390000000000001,9.9,5.9,2.0,0.9829059829059829,0.5769230769230769,1.4145299145299146
2016,holmeri01,22,226,0.565,0.257,0.706,7.7,4.4,0.9,0.5442477876106194,0.8982300884955752,0.7256637168141593
2016,huertma01,32,76,0.409,0.25,0.7829999999999999,3.9,1.5,3.1,0.47368421052631576,0.11842105263157894,1.3026315789473684
2016,huestjo01,24,76,0.34600000000000003,0.312,0.24,2.5,2.4,0.3,0.21052631578947367,0.631578947368421,0.3815789473684211
2016,hunterj01,22,45,0.371,0.295,0.818,3.0,1.0,0.4,0.4,0.08888888888888889,0.28888888888888886
2016,inglida01,20,20,0.35100000000000003,0.231,0.875,1.8,1.6,0.5,0.3,0.15,0.55
2016,johnsst04,19,285,0.374,0.293,0.764,7.0,3.4,1.5,0.9333333333333333,0.22456140350877193,1.2035087719298245
2016,jokicni01,20,308,0.523,0.345,0.828,16.3,9.6,5.1,1.0974025974025974,0.7175324675324676,2.3798701298701297
2016,jonesty01,19,247,0.419,0.33299999999999996,0.8190000000000001,5.1,1.5,3.3,1.0323886639676114,0.07692307692307693,0.7165991902834008
2016,kaminfr01,22,282,0.419,0.349,0.76,9.8,4.0,1.6,0.46808510638297873,0.3829787234042553,0.8546099290780141
2016,kaunsa01,30,25,0.529,0.4242836158192093,0.455,0.9,1.0,0.1,0.16,0.2,0.28
2016,looneke01,19,204,0.595,0.192,0.593,4.5,3.8,1.0,0.46568627450980393,0.6176470588235294,0.49019607843137253
2016,lylestr01,20,288,0.431,0.331,0.705,7.6,3.9,1.1,0.3888888888888889,0.3298611111111111,0.8958333333333334
2016,marjabo01,27,186,0.583,0.4,0.773,6.2,3.9,0.6,0.23655913978494625,0.3924731182795699,0.7204301075268817
2016,martija01,21,184,0.434,0.34600000000000003,0.7659999999999999,5.4,3.5,0.6,0.3641304347826087,0.3967391304347826,0.782608695652174
2016,mccontj01,23,314,0.48700000000000004,0.335,0.768,6.4,2.9,4.7,1.2738853503184713,0.1592356687898089,1.5987261146496816
2016,mcculch01,20,59,0.426,0.306,0.5479999999999999,3.3,1.9,0.3,0.5084745762711864,0.3220338983050847,0.3389830508474576
2016,mcraejo01,24,86,0.42700000000000005,0.35200000000000004,0.784,4.9,1.2,0.9,0.27906976744186046,0.16279069767441862,0.5116279069767442
2016,mejrisa01,29,204,0.603,0.293,0.59,3.4,4.0,0.5,0.35294117647058826,0.9313725490196079,0.6029411764705882
2016,mickejo01,21,64,0.449,0.11800000000000001,0.605,2.4,2.0,0.3,0.140625,0.421875,0.4375
2016,montelu01,22,14,0.25,0.111,0.75,1.0,0.4,0.1,0.0,0.0,0.42857142857142855
2016,mudiaem01,19,246,0.39299999999999996,0.32,0.742,11.8,3.1,4.2,0.7723577235772358,0.3170731707317073,2.410569105691057
2016,munfoxa02,23,20,0.39799999999999996,0.36,0.5,4.2,1.6,1.3,0.7,0.15,0.85
2016,nancela02,23,259,0.539,0.295,0.698,7.7,6.5,1.7,1.250965250965251,0.5405405405405406,0.9459459459459459
2016,netora01,23,199,0.44299999999999995,0.377,0.7759999999999999,4.8,1.3,1.9,0.5527638190954773,0.07537688442211055,0.9798994974874372
2016,obriejj01,23,2,0.0,0.4242836158192093,0.4242836158192093,0.0,0.5,0.0,0.5,0.0,0.0
2016,okafoja01,20,190,0.53,0.2,0.679,11.5,5.1,0.9,0.3157894736842105,0.8842105263157894,1.5157894736842106
2016,oubreke01,20,292,0.424,0.321,0.778,9.4,3.7,0.8,0.8356164383561644,0.4041095890410959,0.9486301369863014
2016,pattela01,24,40,0.326,0.23600000000000002,0.72,2.3,1.4,1.1,0.25,0.05,0.675
2016,payneca01,21,153,0.397,0.331,0.775,6.0,1.8,2.5,0.6797385620915033,0.1830065359477124,1.0065359477124183
2016,pleisti01,26,12,0.44,0.0,1.0,2.0,1.3,0.2,0.08333333333333333,0.16666666666666666,0.6666666666666666
2016,portibo01,20,249,0.45799999999999996,0.361,0.7509999999999999,10.2,6.2,1.1,0.5060240963855421,0.30522088353413657,1.0763052208835342
